"Date";"Region";"Region_code";"Vaccine_name";"first_dose";"second_dose"
2021-04-14;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-14;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";771;1463
2021-04-14;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";110;0
2021-04-14;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";694;1674
2021-04-14;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";336;0
2021-04-14;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";539;25
2021-04-14;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";556;817
2021-04-14;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";235;0
2021-04-14;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";104;0
2021-04-14;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";749;967
2021-04-14;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";340;0
2021-04-14;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";492;1218
2021-04-14;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";899;0
2021-04-14;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";145;14
2021-04-13;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";288;1400
2021-04-13;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";600;0
2021-04-13;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";405;5
2021-04-13;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";937;1565
2021-04-13;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";132;0
2021-04-13;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";1105;43
2021-04-13;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";650;2181
2021-04-13;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";65;0
2021-04-13;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-13;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";855;1580
2021-04-13;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";110;0
2021-04-13;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";349;1889
2021-04-13;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";144;0
2021-04-13;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";521;19
2021-04-13;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";449;1075
2021-04-13;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";252;0
2021-04-13;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";105;0
2021-04-13;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";925;682
2021-04-13;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";339;0
2021-04-13;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";385;1190
2021-04-13;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";878;0
2021-04-13;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";148;10
2021-04-12;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";316;1374
2021-04-12;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";575;0
2021-04-12;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";395;2
2021-04-12;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";923;1308
2021-04-12;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";132;0
2021-04-12;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";1320;47
2021-04-12;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";538;1894
2021-04-12;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";56;0
2021-04-12;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";1834;0
2021-04-12;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1431;882
2021-04-12;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";110;0
2021-04-12;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";533;1807
2021-04-12;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";609;12
2021-04-12;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";527;756
2021-04-12;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";209;0
2021-04-12;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";104;0
2021-04-12;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";637;896
2021-04-12;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";330;0
2021-04-12;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";296;1463
2021-04-12;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";766;0
2021-04-12;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";155;1
2021-04-11;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1206;1
2021-04-11;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";177;3
2021-04-11;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";3105;15
2021-04-11;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1818;0
2021-04-11;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-11;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1410;0
2021-04-11;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-11;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";3472;0
2021-04-11;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";55;1245
2021-04-11;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2441;0
2021-04-11;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-11;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-11;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";5763;0
2021-04-11;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-11;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";351;0
2021-04-11;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-10;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2288;3
2021-04-10;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";293;48
2021-04-10;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";3575;6
2021-04-10;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2057;0
2021-04-10;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-10;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4075;0
2021-04-10;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";279;376
2021-04-10;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2164;0
2021-04-10;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-10;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";3982;0
2021-04-10;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";20;429
2021-04-10;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2093;0
2021-04-10;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-09;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";768;989
2021-04-09;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2464;1
2021-04-09;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";325;4
2021-04-09;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";955;1591
2021-04-09;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1623;5
2021-04-09;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";920;16
2021-04-09;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1412;1807
2021-04-09;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";138;0
2021-04-09;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-09;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1449;1326
2021-04-09;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";110;0
2021-04-09;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1549;857
2021-04-09;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";570;13
2021-04-09;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1749;1059
2021-04-09;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";114;0
2021-04-09;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";108;21
2021-04-09;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";924;618
2021-04-09;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-04-09;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";330;0
2021-04-09;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";622;1310
2021-04-09;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";733;0
2021-04-09;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";149;8
2021-04-08;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";811;940
2021-04-08;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1070;0
2021-04-08;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";327;4
2021-04-08;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1407;1225
2021-04-08;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";165;0
2021-04-08;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";1017;17
2021-04-08;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1226;1120
2021-04-08;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1630;0
2021-04-08;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-08;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1330;1108
2021-04-08;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";110;0
2021-04-08;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";306;6
2021-04-08;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1299;1125
2021-04-08;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";537;5
2021-04-08;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";902;512
2021-04-08;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";106;0
2021-04-08;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";107;0
2021-04-08;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1046;664
2021-04-08;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-04-08;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";330;0
2021-04-08;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";544;1381
2021-04-08;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";837;0
2021-04-08;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";159;6
2021-04-07;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1643;259
2021-04-07;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";384;0
2021-04-07;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";272;4
2021-04-07;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";2325;344
2021-04-07;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";66;0
2021-04-07;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";1093;20
2021-04-07;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";2191;211
2021-04-07;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";17;1
2021-04-07;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";1895;0
2021-04-07;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";2489;643
2021-04-07;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";116;0
2021-04-07;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-07;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1873;149
2021-04-07;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";506;5
2021-04-07;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1249;84
2021-04-07;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";29;0
2021-04-07;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";106;0
2021-04-07;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1701;369
2021-04-07;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-04-07;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";335;0
2021-04-07;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1782;123
2021-04-07;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";525;0
2021-04-07;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";143;9
2021-04-06;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1039;811
2021-04-06;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";77;0
2021-04-06;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";331;5
2021-04-06;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";2102;342
2021-04-06;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";69;0
2021-04-06;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";1116;37
2021-04-06;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1867;362
2021-04-06;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4;0
2021-04-06;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-06;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";2109;487
2021-04-06;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";109;0
2021-04-06;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-06;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1808;495
2021-04-06;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";473;4
2021-04-06;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1546;174
2021-04-06;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";44;0
2021-04-06;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";107;1
2021-04-06;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1178;346
2021-04-06;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-04-06;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";328;2
2021-04-06;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1536;425
2021-04-06;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";631;0
2021-04-06;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";148;8
2021-04-05;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-05;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-05;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-05;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";369;4
2021-04-05;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-04-05;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-04;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2476;0
2021-04-04;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-04;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1620;0
2021-04-04;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-04;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-04-04;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-04-04;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-03;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2530;0
2021-04-03;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-03;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1700;0
2021-04-03;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";185;1
2021-04-03;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";313;53
2021-04-03;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-04-03;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;109
2021-04-03;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4290;0
2021-04-03;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";594;1
2021-04-03;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1672;0
2021-04-03;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-02;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";5;0
2021-04-02;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2247;0
2021-04-02;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-02;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";227;0
2021-04-02;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";842;27
2021-04-02;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-04-02;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";169;17
2021-04-02;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";227;25
2021-04-02;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
